Lead ID,Lead Source,Lead Date,Funnel Stage,Final Stage,Revenue
9063,Email,2026-01-13 14:00:00,Lead,MQL,0.0
9064,Google Ads,2026-01-13 15:00:00,Lead,Lead,0.0
9065,Facebook,2026-01-13 16:00:00,Lead,Lead,0.0
9066,Facebook,2026-01-13 17:00:00,Lead,SQL,0.0
9067,Google Ads,2026-01-13 18:00:00,Lead,SQL,0.0
9068,Facebook,2026-01-13 19:00:00,Lead,Lead,0.0
9069,Google Ads,2026-01-13 20:00:00,Lead,Lead,0.0
9070,Google Ads,2026-01-13 21:00:00,Lead,Lead,0.0
9071,Organic,2026-01-13 22:00:00,Lead,Lead,0.0
9072,Email,2026-01-13 23:00:00,Lead,Lead,0.0
9073,Facebook,2026-01-14 00:00:00,Lead,MQL,0.0
9074,Facebook,2026-01-14 01:00:00,Lead,MQL,0.0
9075,Google Ads,2026-01-14 02:00:00,Lead,MQL,0.0
9076,Email,2026-01-14 03:00:00,Lead,Lead,0.0
9077,Email,2026-01-14 04:00:00,Lead,SQL,0.0
9078,Email,2026-01-14 05:00:00,Lead,Lead,0.0
9079,Email,2026-01-14 06:00:00,Lead,SQL,0.0
9080,Google Ads,2026-01-14 07:00:00,Lead,Lead,0.0
9081,Google Ads,2026-01-14 08:00:00,Lead,MQL,0.0
9082,Facebook,2026-01-14 09:00:00,Lead,Lead,0.0
9083,Google Ads,2026-01-14 10:00:00,Lead,Lead,0.0
9084,Email,2026-01-14 11:00:00,Lead,MQL,0.0
9085,Google Ads,2026-01-14 12:00:00,Lead,Lead,0.0
9086,Google Ads,2026-01-14 13:00:00,Lead,Lead,0.0
9087,Google Ads,2026-01-14 14:00:00,Lead,Lead,0.0
9088,Referral,2026-01-14 15:00:00,Lead,Lead,0.0
9089,Google Ads,2026-01-14 16:00:00,Lead,Lead,0.0
9090,Facebook,2026-01-14 17:00:00,Lead,Lead,0.0
9091,Facebook,2026-01-14 18:00:00,Lead,Lead,0.0
9092,Google Ads,2026-01-14 19:00:00,Lead,SQL,0.0
9093,Facebook,2026-01-14 20:00:00,Lead,Lead,0.0
9094,Email,2026-01-14 21:00:00,Lead,Lead,0.0
9095,Facebook,2026-01-14 22:00:00,Lead,Lead,0.0
9096,Organic,2026-01-14 23:00:00,Lead,Lead,0.0
9097,Google Ads,2026-01-15 00:00:00,Lead,MQL,0.0
9098,Google Ads,2026-01-15 01:00:00,Lead,Lead,0.0
9099,Organic,2026-01-15 02:00:00,Lead,Lead,0.0
9100,Google Ads,2026-01-15 03:00:00,Lead,MQL,0.0
9101,Facebook,2026-01-15 04:00:00,Lead,SQL,0.0
9102,Email,2026-01-15 05:00:00,Lead,Lead,0.0
9103,Google Ads,2026-01-15 06:00:00,Lead,SQL,0.0
9104,Email,2026-01-15 07:00:00,Lead,Lead,0.0
9105,Google Ads,2026-01-15 08:00:00,Lead,MQL,0.0
9106,Google Ads,2026-01-15 09:00:00,Lead,MQL,0.0
9107,Google Ads,2026-01-15 10:00:00,Lead,Lead,0.0
9108,Organic,2026-01-15 11:00:00,Lead,Lead,0.0
9109,Google Ads,2026-01-15 12:00:00,Lead,MQL,0.0
9110,Email,2026-01-15 13:00:00,Lead,Lead,0.0
9111,Organic,2026-01-15 14:00:00,Lead,SQL,0.0
9112,Facebook,2026-01-15 15:00:00,Lead,Lead,0.0
9113,Facebook,2026-01-15 16:00:00,Lead,MQL,0.0
9114,Facebook,2026-01-15 17:00:00,Lead,SQL,0.0
9115,Google Ads,2026-01-15 18:00:00,Lead,MQL,0.0
9116,Facebook,2026-01-15 19:00:00,Lead,MQL,0.0
9117,Facebook,2026-01-15 20:00:00,Lead,Lead,0.0
9118,Referral,2026-01-15 21:00:00,Lead,Lead,0.0
9119,Organic,2026-01-15 22:00:00,Lead,MQL,0.0
9120,Organic,2026-01-15 23:00:00,Lead,MQL,0.0
9121,Organic,2026-01-16 00:00:00,Lead,Lead,0.0
9122,Facebook,2026-01-16 01:00:00,Lead,MQL,0.0
9123,Email,2026-01-16 02:00:00,Lead,Closed Lost,0.0
9124,Organic,2026-01-16 03:00:00,Lead,MQL,0.0
9125,Google Ads,2026-01-16 04:00:00,Lead,SQL,0.0
9126,Referral,2026-01-16 05:00:00,Lead,Lead,0.0
9127,Facebook,2026-01-16 06:00:00,Lead,SQL,0.0
9128,Facebook,2026-01-16 07:00:00,Lead,SQL,0.0
9129,Email,2026-01-16 08:00:00,Lead,Lead,0.0
9130,Referral,2026-01-16 09:00:00,Lead,Lead,0.0
9131,Google Ads,2026-01-16 10:00:00,Lead,Lead,0.0
9132,Email,2026-01-16 11:00:00,Lead,MQL,0.0
9133,Facebook,2026-01-16 12:00:00,Lead,MQL,0.0
9134,Google Ads,2026-01-16 13:00:00,Lead,Lead,0.0
9135,Email,2026-01-16 14:00:00,Lead,Lead,0.0
9136,Facebook,2026-01-16 15:00:00,Lead,Lead,0.0
9137,Email,2026-01-16 16:00:00,Lead,Lead,0.0
9138,Google Ads,2026-01-16 17:00:00,Lead,MQL,0.0
9139,Facebook,2026-01-16 18:00:00,Lead,Lead,0.0
9140,Facebook,2026-01-16 19:00:00,Lead,Lead,0.0
9141,Facebook,2026-01-16 20:00:00,Lead,SQL,0.0
9142,Google Ads,2026-01-16 21:00:00,Lead,MQL,0.0
9143,Referral,2026-01-16 22:00:00,Lead,SQL,0.0
9144,Facebook,2026-01-16 23:00:00,Lead,Lead,0.0
9145,Email,2026-01-17 00:00:00,Lead,Lead,0.0
9146,Facebook,2026-01-17 01:00:00,Lead,Lead,0.0
9147,Google Ads,2026-01-17 02:00:00,Lead,Closed Won,3772.1828153122915
9148,Facebook,2026-01-17 03:00:00,Lead,Lead,0.0
9149,Facebook,2026-01-17 04:00:00,Lead,Lead,0.0
9150,Facebook,2026-01-17 05:00:00,Lead,MQL,0.0
9151,Facebook,2026-01-17 06:00:00,Lead,Lead,0.0
9152,Facebook,2026-01-17 07:00:00,Lead,Lead,0.0
9153,Google Ads,2026-01-17 08:00:00,Lead,Lead,0.0
9154,Facebook,2026-01-17 09:00:00,Lead,MQL,0.0
9155,Google Ads,2026-01-17 10:00:00,Lead,MQL,0.0
9156,Google Ads,2026-01-17 11:00:00,Lead,SQL,0.0
9157,Organic,2026-01-17 12:00:00,Lead,SQL,0.0
9158,Facebook,2026-01-17 13:00:00,Lead,Lead,0.0
9159,Email,2026-01-17 14:00:00,Lead,Lead,0.0
9160,Facebook,2026-01-17 15:00:00,Lead,Lead,0.0
9161,Organic,2026-01-17 16:00:00,Lead,Lead,0.0
9162,Facebook,2026-01-17 17:00:00,Lead,Lead,0.0
9163,Email,2026-01-17 18:00:00,Lead,SQL,0.0
9164,Google Ads,2026-01-17 19:00:00,Lead,SQL,0.0
9165,Referral,2026-01-17 20:00:00,Lead,Lead,0.0
9166,Organic,2026-01-17 21:00:00,Lead,MQL,0.0
9167,Organic,2026-01-17 22:00:00,Lead,Lead,0.0
9168,Google Ads,2026-01-17 23:00:00,Lead,Lead,0.0
9169,Google Ads,2026-01-18 00:00:00,Lead,Lead,0.0
9170,Google Ads,2026-01-18 01:00:00,Lead,MQL,0.0
9171,Google Ads,2026-01-18 02:00:00,Lead,Lead,0.0
9172,Organic,2026-01-18 03:00:00,Lead,Lead,0.0
9173,Google Ads,2026-01-18 04:00:00,Lead,Lead,0.0
9174,Google Ads,2026-01-18 05:00:00,Lead,MQL,0.0
9175,Google Ads,2026-01-18 06:00:00,Lead,MQL,0.0
9176,Google Ads,2026-01-18 07:00:00,Lead,Lead,0.0
9177,Google Ads,2026-01-18 08:00:00,Lead,Lead,0.0
9178,Email,2026-01-18 09:00:00,Lead,Lead,0.0
9179,Facebook,2026-01-18 10:00:00,Lead,SQL,0.0
9180,Google Ads,2026-01-18 11:00:00,Lead,SQL,0.0
9181,Facebook,2026-01-18 12:00:00,Lead,MQL,0.0
9182,Facebook,2026-01-18 13:00:00,Lead,Lead,0.0
9183,Google Ads,2026-01-18 14:00:00,Lead,Lead,0.0
9184,Email,2026-01-18 15:00:00,Lead,Lead,0.0
9185,Email,2026-01-18 16:00:00,Lead,SQL,0.0
9186,Email,2026-01-18 17:00:00,Lead,Lead,0.0
9187,Email,2026-01-18 18:00:00,Lead,MQL,0.0
9188,Google Ads,2026-01-18 19:00:00,Lead,Lead,0.0
9189,Referral,2026-01-18 20:00:00,Lead,MQL,0.0
9190,Organic,2026-01-18 21:00:00,Lead,Lead,0.0
9191,Organic,2026-01-18 22:00:00,Lead,Lead,0.0
9192,Google Ads,2026-01-18 23:00:00,Lead,Lead,0.0
9193,Organic,2026-01-19 00:00:00,Lead,MQL,0.0
9194,Organic,2026-01-19 01:00:00,Lead,Lead,0.0
9195,Organic,2026-01-19 02:00:00,Lead,SQL,0.0
9196,Google Ads,2026-01-19 03:00:00,Lead,MQL,0.0
9197,Email,2026-01-19 04:00:00,Lead,MQL,0.0
9198,Referral,2026-01-19 05:00:00,Lead,Lead,0.0
9199,Email,2026-01-19 06:00:00,Lead,MQL,0.0
9200,Facebook,2026-01-19 07:00:00,Lead,MQL,0.0
9201,Organic,2026-01-19 08:00:00,Lead,Lead,0.0
9202,Facebook,2026-01-19 09:00:00,Lead,Lead,0.0
9203,Facebook,2026-01-19 10:00:00,Lead,Lead,0.0
9204,Facebook,2026-01-19 11:00:00,Lead,Lead,0.0
9205,Organic,2026-01-19 12:00:00,Lead,Lead,0.0
9206,Google Ads,2026-01-19 13:00:00,Lead,Lead,0.0
9207,Facebook,2026-01-19 14:00:00,Lead,MQL,0.0
9208,Email,2026-01-19 15:00:00,Lead,Closed Lost,0.0
9209,Email,2026-01-19 16:00:00,Lead,SQL,0.0
9210,Facebook,2026-01-19 17:00:00,Lead,MQL,0.0
9211,Organic,2026-01-19 18:00:00,Lead,SQL,0.0
9212,Organic,2026-01-19 19:00:00,Lead,MQL,0.0
9213,Google Ads,2026-01-19 20:00:00,Lead,Lead,0.0
9214,Facebook,2026-01-19 21:00:00,Lead,MQL,0.0
9215,Google Ads,2026-01-19 22:00:00,Lead,MQL,0.0
9216,Google Ads,2026-01-19 23:00:00,Lead,MQL,0.0
9217,Facebook,2026-01-20 00:00:00,Lead,Lead,0.0
9218,Organic,2026-01-20 01:00:00,Lead,MQL,0.0
9219,Organic,2026-01-20 02:00:00,Lead,Lead,0.0
9220,Google Ads,2026-01-20 03:00:00,Lead,Lead,0.0
9221,Google Ads,2026-01-20 04:00:00,Lead,MQL,0.0
9222,Facebook,2026-01-20 05:00:00,Lead,SQL,0.0
9223,Facebook,2026-01-20 06:00:00,Lead,Lead,0.0
9224,Google Ads,2026-01-20 07:00:00,Lead,MQL,0.0
9225,Organic,2026-01-20 08:00:00,Lead,Lead,0.0
9226,Organic,2026-01-20 09:00:00,Lead,MQL,0.0
9227,Facebook,2026-01-20 10:00:00,Lead,MQL,0.0
9228,Organic,2026-01-20 11:00:00,Lead,Lead,0.0
9229,Google Ads,2026-01-20 12:00:00,Lead,MQL,0.0
9230,Email,2026-01-20 13:00:00,Lead,Lead,0.0
9231,Facebook,2026-01-20 14:00:00,Lead,Lead,0.0
9232,Google Ads,2026-01-20 15:00:00,Lead,MQL,0.0
9233,Organic,2026-01-20 16:00:00,Lead,Lead,0.0
9234,Facebook,2026-01-20 17:00:00,Lead,MQL,0.0
9235,Email,2026-01-20 18:00:00,Lead,Lead,0.0
9236,Google Ads,2026-01-20 19:00:00,Lead,MQL,0.0
9237,Google Ads,2026-01-20 20:00:00,Lead,Closed Won,6090.768973705337
9238,Google Ads,2026-01-20 21:00:00,Lead,MQL,0.0
9239,Facebook,2026-01-20 22:00:00,Lead,MQL,0.0
9240,Email,2026-01-20 23:00:00,Lead,Lead,0.0
9241,Google Ads,2026-01-21 00:00:00,Lead,Lead,0.0
9242,Email,2026-01-21 01:00:00,Lead,MQL,0.0
9243,Email,2026-01-21 02:00:00,Lead,Lead,0.0
9244,Email,2026-01-21 03:00:00,Lead,MQL,0.0
9245,Facebook,2026-01-21 04:00:00,Lead,SQL,0.0
9246,Organic,2026-01-21 05:00:00,Lead,Lead,0.0
9247,Facebook,2026-01-21 06:00:00,Lead,MQL,0.0
9248,Facebook,2026-01-21 07:00:00,Lead,Lead,0.0
9249,Google Ads,2026-01-21 08:00:00,Lead,Lead,0.0
9250,Google Ads,2026-01-21 09:00:00,Lead,MQL,0.0
9251,Google Ads,2026-01-21 10:00:00,Lead,MQL,0.0
9252,Facebook,2026-01-21 11:00:00,Lead,MQL,0.0
9253,Google Ads,2026-01-21 12:00:00,Lead,SQL,0.0
9254,Google Ads,2026-01-21 13:00:00,Lead,SQL,0.0
9255,Email,2026-01-21 14:00:00,Lead,Lead,0.0
9256,Google Ads,2026-01-21 15:00:00,Lead,SQL,0.0
9257,Google Ads,2026-01-21 16:00:00,Lead,Lead,0.0
9258,Google Ads,2026-01-21 17:00:00,Lead,MQL,0.0
9259,Email,2026-01-21 18:00:00,Lead,Lead,0.0
9260,Google Ads,2026-01-21 19:00:00,Lead,SQL,0.0
9261,Facebook,2026-01-21 20:00:00,Lead,Lead,0.0
9262,Facebook,2026-01-21 21:00:00,Lead,SQL,0.0
9263,Email,2026-01-21 22:00:00,Lead,MQL,0.0
9264,Facebook,2026-01-21 23:00:00,Lead,MQL,0.0
9265,Organic,2026-01-22 00:00:00,Lead,SQL,0.0
9266,Google Ads,2026-01-22 01:00:00,Lead,Lead,0.0
9267,Google Ads,2026-01-22 02:00:00,Lead,Lead,0.0
9268,Google Ads,2026-01-22 03:00:00,Lead,Lead,0.0
9269,Google Ads,2026-01-22 04:00:00,Lead,Lead,0.0
9270,Google Ads,2026-01-22 05:00:00,Lead,Lead,0.0
9271,Google Ads,2026-01-22 06:00:00,Lead,Lead,0.0
9272,Facebook,2026-01-22 07:00:00,Lead,Lead,0.0
9273,Email,2026-01-22 08:00:00,Lead,Lead,0.0
9274,Google Ads,2026-01-22 09:00:00,Lead,Lead,0.0
9275,Email,2026-01-22 10:00:00,Lead,SQL,0.0
9276,Google Ads,2026-01-22 11:00:00,Lead,Lead,0.0
9277,Google Ads,2026-01-22 12:00:00,Lead,Lead,0.0
9278,Facebook,2026-01-22 13:00:00,Lead,Lead,0.0
9279,Google Ads,2026-01-22 14:00:00,Lead,SQL,0.0
9280,Google Ads,2026-01-22 15:00:00,Lead,Lead,0.0
9281,Facebook,2026-01-22 16:00:00,Lead,MQL,0.0
9282,Organic,2026-01-22 17:00:00,Lead,SQL,0.0
9283,Email,2026-01-22 18:00:00,Lead,Lead,0.0
9284,Google Ads,2026-01-22 19:00:00,Lead,Lead,0.0
9285,Organic,2026-01-22 20:00:00,Lead,SQL,0.0
9286,Email,2026-01-22 21:00:00,Lead,MQL,0.0
9287,Facebook,2026-01-22 22:00:00,Lead,MQL,0.0
9288,Organic,2026-01-22 23:00:00,Lead,MQL,0.0
9289,Facebook,2026-01-23 00:00:00,Lead,Lead,0.0
9290,Google Ads,2026-01-23 01:00:00,Lead,Lead,0.0
9291,Facebook,2026-01-23 02:00:00,Lead,Closed Won,4709.681376248617
9292,Facebook,2026-01-23 03:00:00,Lead,Lead,0.0
9293,Facebook,2026-01-23 04:00:00,Lead,Lead,0.0
9294,Facebook,2026-01-23 05:00:00,Lead,MQL,0.0
9295,Organic,2026-01-23 06:00:00,Lead,MQL,0.0
9296,Organic,2026-01-23 07:00:00,Lead,Lead,0.0
9297,Organic,2026-01-23 08:00:00,Lead,Lead,0.0
9298,Organic,2026-01-23 09:00:00,Lead,Closed Lost,0.0
9299,Organic,2026-01-23 10:00:00,Lead,Lead,0.0
9300,Google Ads,2026-01-23 11:00:00,Lead,Lead,0.0
9301,Google Ads,2026-01-23 12:00:00,Lead,Lead,0.0
9302,Facebook,2026-01-23 13:00:00,Lead,Lead,0.0
9303,Organic,2026-01-23 14:00:00,Lead,SQL,0.0
9304,Facebook,2026-01-23 15:00:00,Lead,Closed Lost,0.0
9305,Email,2026-01-23 16:00:00,Lead,MQL,0.0
9306,Google Ads,2026-01-23 17:00:00,Lead,Lead,0.0
9307,Google Ads,2026-01-23 18:00:00,Lead,Lead,0.0
9308,Email,2026-01-23 19:00:00,Lead,Lead,0.0
9309,Google Ads,2026-01-23 20:00:00,Lead,Lead,0.0
9310,Google Ads,2026-01-23 21:00:00,Lead,Lead,0.0
9311,Google Ads,2026-01-23 22:00:00,Lead,SQL,0.0
9312,Google Ads,2026-01-23 23:00:00,Lead,SQL,0.0
9313,Email,2026-01-24 00:00:00,Lead,SQL,0.0
9314,Google Ads,2026-01-24 01:00:00,Lead,Lead,0.0
9315,Facebook,2026-01-24 02:00:00,Lead,Lead,0.0
9316,Google Ads,2026-01-24 03:00:00,Lead,Lead,0.0
9317,Organic,2026-01-24 04:00:00,Lead,Lead,0.0
9318,Google Ads,2026-01-24 05:00:00,Lead,Closed Lost,0.0
9319,Facebook,2026-01-24 06:00:00,Lead,Lead,0.0
9320,Email,2026-01-24 07:00:00,Lead,Lead,0.0
9321,Google Ads,2026-01-24 08:00:00,Lead,MQL,0.0
9322,Organic,2026-01-24 09:00:00,Lead,MQL,0.0
9323,Facebook,2026-01-24 10:00:00,Lead,Lead,0.0
9324,Facebook,2026-01-24 11:00:00,Lead,Lead,0.0
9325,Google Ads,2026-01-24 12:00:00,Lead,Lead,0.0
9326,Organic,2026-01-24 13:00:00,Lead,Lead,0.0
9327,Email,2026-01-24 14:00:00,Lead,Closed Lost,0.0
9328,Google Ads,2026-01-24 15:00:00,Lead,Lead,0.0
9329,Google Ads,2026-01-24 16:00:00,Lead,Lead,0.0
9330,Organic,2026-01-24 17:00:00,Lead,Lead,0.0
9331,Email,2026-01-24 18:00:00,Lead,Lead,0.0
9332,Email,2026-01-24 19:00:00,Lead,MQL,0.0
9333,Facebook,2026-01-24 20:00:00,Lead,Lead,0.0
9334,Email,2026-01-24 21:00:00,Lead,Lead,0.0
9335,Google Ads,2026-01-24 22:00:00,Lead,Lead,0.0
9336,Google Ads,2026-01-24 23:00:00,Lead,MQL,0.0
9337,Facebook,2026-01-25 00:00:00,Lead,Lead,0.0
9338,Referral,2026-01-25 01:00:00,Lead,Lead,0.0
9339,Google Ads,2026-01-25 02:00:00,Lead,Lead,0.0
9340,Facebook,2026-01-25 03:00:00,Lead,Lead,0.0
9341,Email,2026-01-25 04:00:00,Lead,SQL,0.0
9342,Facebook,2026-01-25 05:00:00,Lead,MQL,0.0
9343,Organic,2026-01-25 06:00:00,Lead,MQL,0.0
9344,Email,2026-01-25 07:00:00,Lead,Lead,0.0
9345,Google Ads,2026-01-25 08:00:00,Lead,MQL,0.0
9346,Referral,2026-01-25 09:00:00,Lead,Lead,0.0
9347,Email,2026-01-25 10:00:00,Lead,Lead,0.0
9348,Organic,2026-01-25 11:00:00,Lead,Lead,0.0
9349,Email,2026-01-25 12:00:00,Lead,MQL,0.0
9350,Organic,2026-01-25 13:00:00,Lead,Lead,0.0
9351,Google Ads,2026-01-25 14:00:00,Lead,Lead,0.0
9352,Google Ads,2026-01-25 15:00:00,Lead,Lead,0.0
9353,Organic,2026-01-25 16:00:00,Lead,SQL,0.0
9354,Google Ads,2026-01-25 17:00:00,Lead,Lead,0.0
9355,Google Ads,2026-01-25 18:00:00,Lead,Closed Lost,0.0
9356,Email,2026-01-25 19:00:00,Lead,MQL,0.0
9357,Organic,2026-01-25 20:00:00,Lead,SQL,0.0
9358,Google Ads,2026-01-25 21:00:00,Lead,Lead,0.0
9359,Organic,2026-01-25 22:00:00,Lead,Lead,0.0
9360,Email,2026-01-25 23:00:00,Lead,Lead,0.0
9361,Facebook,2026-01-26 00:00:00,Lead,Lead,0.0
9362,Organic,2026-01-26 01:00:00,Lead,SQL,0.0
9363,Facebook,2026-01-26 02:00:00,Lead,Lead,0.0
9364,Google Ads,2026-01-26 03:00:00,Lead,Lead,0.0
9365,Google Ads,2026-01-26 04:00:00,Lead,Lead,0.0
9366,Facebook,2026-01-26 05:00:00,Lead,Lead,0.0
9367,Facebook,2026-01-26 06:00:00,Lead,MQL,0.0
9368,Organic,2026-01-26 07:00:00,Lead,Lead,0.0
9369,Email,2026-01-26 08:00:00,Lead,MQL,0.0
9370,Facebook,2026-01-26 09:00:00,Lead,Lead,0.0
9371,Email,2026-01-26 10:00:00,Lead,MQL,0.0
9372,Google Ads,2026-01-26 11:00:00,Lead,MQL,0.0
9373,Google Ads,2026-01-26 12:00:00,Lead,Closed Lost,0.0
9374,Organic,2026-01-26 13:00:00,Lead,MQL,0.0
9375,Google Ads,2026-01-26 14:00:00,Lead,MQL,0.0
9376,Google Ads,2026-01-26 15:00:00,Lead,Closed Lost,0.0
9377,Email,2026-01-26 16:00:00,Lead,Closed Won,4843.030063612695
9378,Facebook,2026-01-26 17:00:00,Lead,Lead,0.0
9379,Organic,2026-01-26 18:00:00,Lead,Lead,0.0
9380,Google Ads,2026-01-26 19:00:00,Lead,Lead,0.0
9381,Google Ads,2026-01-26 20:00:00,Lead,MQL,0.0
9382,Google Ads,2026-01-26 21:00:00,Lead,SQL,0.0
9383,Facebook,2026-01-26 22:00:00,Lead,MQL,0.0
9384,Google Ads,2026-01-26 23:00:00,Lead,Lead,0.0
9385,Facebook,2026-01-27 00:00:00,Lead,MQL,0.0
9386,Organic,2026-01-27 01:00:00,Lead,SQL,0.0
9387,Organic,2026-01-27 02:00:00,Lead,Lead,0.0
9388,Google Ads,2026-01-27 03:00:00,Lead,MQL,0.0
9389,Facebook,2026-01-27 04:00:00,Lead,Lead,0.0
9390,Facebook,2026-01-27 05:00:00,Lead,MQL,0.0
9391,Organic,2026-01-27 06:00:00,Lead,Lead,0.0
9392,Referral,2026-01-27 07:00:00,Lead,Lead,0.0
9393,Google Ads,2026-01-27 08:00:00,Lead,MQL,0.0
9394,Email,2026-01-27 09:00:00,Lead,MQL,0.0
9395,Google Ads,2026-01-27 10:00:00,Lead,Lead,0.0
9396,Google Ads,2026-01-27 11:00:00,Lead,SQL,0.0
9397,Google Ads,2026-01-27 12:00:00,Lead,Lead,0.0
9398,Facebook,2026-01-27 13:00:00,Lead,MQL,0.0
9399,Facebook,2026-01-27 14:00:00,Lead,Lead,0.0
9400,Google Ads,2026-01-27 15:00:00,Lead,SQL,0.0
9401,Email,2026-01-27 16:00:00,Lead,Closed Lost,0.0
9402,Google Ads,2026-01-27 17:00:00,Lead,Lead,0.0
9403,Facebook,2026-01-27 18:00:00,Lead,Lead,0.0
9404,Google Ads,2026-01-27 19:00:00,Lead,MQL,0.0
9405,Google Ads,2026-01-27 20:00:00,Lead,MQL,0.0
9406,Facebook,2026-01-27 21:00:00,Lead,MQL,0.0
9407,Google Ads,2026-01-27 22:00:00,Lead,SQL,0.0
9408,Facebook,2026-01-27 23:00:00,Lead,MQL,0.0
9409,Google Ads,2026-01-28 00:00:00,Lead,MQL,0.0
9410,Facebook,2026-01-28 01:00:00,Lead,Lead,0.0
9411,Google Ads,2026-01-28 02:00:00,Lead,MQL,0.0
9412,Email,2026-01-28 03:00:00,Lead,Lead,0.0
9413,Email,2026-01-28 04:00:00,Lead,MQL,0.0
9414,Google Ads,2026-01-28 05:00:00,Lead,SQL,0.0
9415,Facebook,2026-01-28 06:00:00,Lead,SQL,0.0
9416,Google Ads,2026-01-28 07:00:00,Lead,Lead,0.0
9417,Facebook,2026-01-28 08:00:00,Lead,Lead,0.0
9418,Google Ads,2026-01-28 09:00:00,Lead,Lead,0.0
9419,Facebook,2026-01-28 10:00:00,Lead,Lead,0.0
9420,Facebook,2026-01-28 11:00:00,Lead,Lead,0.0
9421,Organic,2026-01-28 12:00:00,Lead,MQL,0.0
9422,Facebook,2026-01-28 13:00:00,Lead,MQL,0.0
9423,Facebook,2026-01-28 14:00:00,Lead,Lead,0.0
9424,Facebook,2026-01-28 15:00:00,Lead,Lead,0.0
9425,Organic,2026-01-28 16:00:00,Lead,Lead,0.0
9426,Email,2026-01-28 17:00:00,Lead,SQL,0.0
9427,Google Ads,2026-01-28 18:00:00,Lead,MQL,0.0
9428,Organic,2026-01-28 19:00:00,Lead,MQL,0.0
9429,Facebook,2026-01-28 20:00:00,Lead,Lead,0.0
9430,Organic,2026-01-28 21:00:00,Lead,MQL,0.0
9431,Organic,2026-01-28 22:00:00,Lead,Lead,0.0
9432,Google Ads,2026-01-28 23:00:00,Lead,MQL,0.0
9433,Email,2026-01-29 00:00:00,Lead,Lead,0.0
9434,Google Ads,2026-01-29 01:00:00,Lead,MQL,0.0
9435,Google Ads,2026-01-29 02:00:00,Lead,SQL,0.0
9436,Google Ads,2026-01-29 03:00:00,Lead,Lead,0.0
9437,Email,2026-01-29 04:00:00,Lead,Lead,0.0
9438,Google Ads,2026-01-29 05:00:00,Lead,MQL,0.0
9439,Google Ads,2026-01-29 06:00:00,Lead,MQL,0.0
9440,Email,2026-01-29 07:00:00,Lead,MQL,0.0
9441,Google Ads,2026-01-29 08:00:00,Lead,MQL,0.0
9442,Google Ads,2026-01-29 09:00:00,Lead,Lead,0.0
9443,Google Ads,2026-01-29 10:00:00,Lead,Lead,0.0
9444,Google Ads,2026-01-29 11:00:00,Lead,MQL,0.0
9445,Facebook,2026-01-29 12:00:00,Lead,Lead,0.0
9446,Google Ads,2026-01-29 13:00:00,Lead,Lead,0.0
9447,Referral,2026-01-29 14:00:00,Lead,MQL,0.0
9448,Email,2026-01-29 15:00:00,Lead,SQL,0.0
9449,Google Ads,2026-01-29 16:00:00,Lead,Lead,0.0
9450,Google Ads,2026-01-29 17:00:00,Lead,Lead,0.0
9451,Facebook,2026-01-29 18:00:00,Lead,MQL,0.0
9452,Facebook,2026-01-29 19:00:00,Lead,Lead,0.0
9453,Google Ads,2026-01-29 20:00:00,Lead,MQL,0.0
9454,Google Ads,2026-01-29 21:00:00,Lead,Lead,0.0
9455,Organic,2026-01-29 22:00:00,Lead,Lead,0.0
9456,Google Ads,2026-01-29 23:00:00,Lead,MQL,0.0
9457,Google Ads,2026-01-30 00:00:00,Lead,Closed Won,5521.0355198853185
9458,Organic,2026-01-30 01:00:00,Lead,Lead,0.0
9459,Email,2026-01-30 02:00:00,Lead,MQL,0.0
9460,Google Ads,2026-01-30 03:00:00,Lead,Lead,0.0
9461,Email,2026-01-30 04:00:00,Lead,Lead,0.0
9462,Google Ads,2026-01-30 05:00:00,Lead,Lead,0.0
9463,Email,2026-01-30 06:00:00,Lead,MQL,0.0
9464,Facebook,2026-01-30 07:00:00,Lead,MQL,0.0
9465,Organic,2026-01-30 08:00:00,Lead,Lead,0.0
9466,Referral,2026-01-30 09:00:00,Lead,Lead,0.0
9467,Organic,2026-01-30 10:00:00,Lead,Lead,0.0
9468,Organic,2026-01-30 11:00:00,Lead,Lead,0.0
9469,Facebook,2026-01-30 12:00:00,Lead,MQL,0.0
9470,Google Ads,2026-01-30 13:00:00,Lead,Lead,0.0
9471,Facebook,2026-01-30 14:00:00,Lead,Closed Lost,0.0
9472,Email,2026-01-30 15:00:00,Lead,MQL,0.0
9473,Organic,2026-01-30 16:00:00,Lead,Lead,0.0
9474,Google Ads,2026-01-30 17:00:00,Lead,MQL,0.0
9475,Organic,2026-01-30 18:00:00,Lead,MQL,0.0
9476,Organic,2026-01-30 19:00:00,Lead,SQL,0.0
9477,Referral,2026-01-30 20:00:00,Lead,MQL,0.0
9478,Organic,2026-01-30 21:00:00,Lead,MQL,0.0
9479,Google Ads,2026-01-30 22:00:00,Lead,MQL,0.0
9480,Google Ads,2026-01-30 23:00:00,Lead,Lead,0.0
9481,Google Ads,2026-01-31 00:00:00,Lead,Lead,0.0
9482,Google Ads,2026-01-31 01:00:00,Lead,MQL,0.0
9483,Facebook,2026-01-31 02:00:00,Lead,SQL,0.0
9484,Organic,2026-01-31 03:00:00,Lead,Lead,0.0
9485,Organic,2026-01-31 04:00:00,Lead,Lead,0.0
